author_adjlist,author_metis,verified,activity,defaultprofile,userurl,hashtag,tweeturl,mentions,media,retweets
4059840       ,2198        ,1       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,1
4023251       ,5468        ,1       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
9199286       ,4336        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,9
2894227       ,2144        ,1       ,1       ,0             ,1      ,1      ,0       ,0       ,1    ,1
5250995       ,1197        ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,0
735919        ,5786        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
8645992       ,2362        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,3
9199286       ,4336        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,108
6596816       ,5920        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,0
8214457       ,2679        ,0       ,0       ,1             ,0      ,0      ,0       ,0       ,0    ,3
3482957       ,3319        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,1
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,1    ,25
9199286       ,4336        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,33
3740511       ,3348        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,6
198396        ,6581        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
3482957       ,3319        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,2
8214457       ,2679        ,0       ,0       ,1             ,0      ,0      ,0       ,0       ,0    ,3
2836663       ,5852        ,1       ,1       ,0             ,1      ,0      ,0       ,0       ,0    ,5
8989827       ,2136        ,1       ,0       ,0             ,0      ,0      ,0       ,0       ,0    ,17
7484654       ,1818        ,1       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,16
3856080       ,8143        ,0       ,0       ,1             ,0      ,0      ,0       ,0       ,0    ,0
181208        ,1814        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,0
9199286       ,4336        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,57
6271319       ,2583        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,6
3636221       ,5073        ,1       ,1       ,0             ,1      ,0      ,0       ,0       ,0    ,1
3013640       ,6231        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,5
7060402       ,2879        ,1       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,3
8187          ,1548        ,0       ,0       ,0             ,0      ,0      ,0       ,0       ,0    ,11
2836663       ,5852        ,1       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,6
8214457       ,2679        ,0       ,0       ,1             ,0      ,0      ,0       ,0       ,0    ,1
7487238       ,8364        ,0       ,1       ,0             ,0      ,0      ,0       ,0       ,0    ,3
7060402       ,2879        ,1       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,5
6632058       ,2802        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,3
6871832       ,8230        ,0       ,0       ,1             ,1      ,1      ,0       ,0       ,0    ,0
8081145       ,2046        ,1       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,4
5070984       ,2378        ,0       ,1       ,0             ,1      ,0      ,0       ,0       ,0    ,0
2328257       ,6775        ,0       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,4
9081689       ,3117        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,1    ,0
2836663       ,5852        ,1       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,3
6843766       ,6675        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
3447194       ,1247        ,0       ,0       ,1             ,1      ,1      ,0       ,0       ,0    ,3
660787        ,4163        ,0       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,1
2445085       ,5151        ,0       ,1       ,1             ,1      ,1      ,1       ,0       ,0    ,20
4936839       ,5622        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,0
1361991       ,7687        ,0       ,0       ,1             ,1      ,1      ,0       ,0       ,0    ,15
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,17
7232790       ,2409        ,0       ,0       ,0             ,1      ,0      ,1       ,0       ,0    ,0
9199286       ,4336        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,64
6506471       ,6605        ,0       ,1       ,0             ,1      ,0      ,0       ,0       ,0    ,0
8961369       ,6790        ,0       ,1       ,0             ,1      ,0      ,0       ,0       ,0    ,0
6665377       ,6107        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,1    ,5
4910818       ,2320        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,1    ,0
2190440       ,3251        ,1       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,11
2442059       ,3144        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,6
8333335       ,4207        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
2894227       ,2144        ,1       ,1       ,0             ,1      ,1      ,1       ,0       ,1    ,7
1077934       ,219         ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,4
5144982       ,200         ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
6271950       ,2547        ,1       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,3
4301508       ,4412        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
5987439       ,6871        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
7275750       ,242         ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,0
4289166       ,4839        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,3
5750637       ,7897        ,0       ,1       ,0             ,0      ,1      ,0       ,1       ,0    ,0
7301692       ,1608        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
8740043       ,7910        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
8986537       ,7994        ,0       ,1       ,1             ,0      ,0      ,1       ,0       ,0    ,2
8689073       ,7557        ,0       ,0       ,0             ,1      ,1      ,1       ,1       ,1    ,6
3728224       ,7071        ,0       ,0       ,1             ,0      ,0      ,1       ,1       ,0    ,0
9199286       ,4336        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,117
2495607       ,6713        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,3
1286928       ,4701        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,43
658730        ,4126        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,1
1482376       ,4325        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,0
6075835       ,4688        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
9013590       ,1662        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,2
5053251       ,6372        ,0       ,0       ,0             ,1      ,0      ,1       ,0       ,0    ,0
366972        ,5606        ,0       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,0
7579088       ,639         ,0       ,1       ,0             ,0      ,0      ,0       ,0       ,0    ,0
5788967       ,7492        ,0       ,1       ,1             ,0      ,0      ,0       ,1       ,0    ,0
4482230       ,6932        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
5910529       ,7037        ,1       ,0       ,1             ,1      ,1      ,0       ,1       ,1    ,5
1739667       ,122         ,0       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,2
2831161       ,2004        ,0       ,0       ,1             ,0      ,1      ,1       ,1       ,0    ,1
8638815       ,561         ,0       ,1       ,1             ,0      ,1      ,1       ,1       ,0    ,0
6169316       ,252         ,0       ,1       ,1             ,0      ,1      ,1       ,0       ,0    ,0
4393545       ,1824        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
5416895       ,2607        ,1       ,1       ,0             ,0      ,0      ,0       ,1       ,1    ,6
5253095       ,2146        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,2
3693450       ,3773        ,0       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,0
6148382       ,2663        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,22
7633223       ,7143        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
1430107       ,1991        ,0       ,1       ,1             ,0      ,0      ,1       ,0       ,0    ,0
7425243       ,4589        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,1    ,7
5720152       ,1615        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
6683784       ,3505        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
5275655       ,905         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,6
2229006       ,7652        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,1
6237494       ,128         ,0       ,1       ,1             ,0      ,0      ,1       ,0       ,0    ,0
4842406       ,3808        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
2836663       ,5852        ,1       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,6
4917308       ,5321        ,0       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,0
8708803       ,2218        ,1       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,0
2476398       ,916         ,0       ,0       ,1             ,1      ,0      ,1       ,0       ,0    ,0
2669921       ,6725        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
2038979       ,4622        ,0       ,1       ,0             ,1      ,0      ,1       ,0       ,0    ,0
2036564       ,4521        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,0
5730137       ,1863        ,1       ,0       ,0             ,1      ,0      ,1       ,0       ,1    ,0
4165114       ,2579        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
8279415       ,396         ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,0
7044115       ,5744        ,0       ,0       ,0             ,0      ,1      ,1       ,0       ,0    ,2
5626050       ,7148        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
5981931       ,3007        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
4215899       ,2723        ,0       ,0       ,0             ,1      ,0      ,1       ,0       ,0    ,1
2468365       ,6149        ,0       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,0
469605        ,3756        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
2894227       ,2144        ,1       ,1       ,0             ,1      ,1      ,0       ,0       ,1    ,1
5280190       ,2569        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
8788618       ,4719        ,0       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,1
6099769       ,5438        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,1
8266615       ,2129        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,0
6709789       ,7374        ,0       ,0       ,0             ,0      ,0      ,0       ,0       ,0    ,0
6542360       ,5828        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
181208        ,1814        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,0
